id,model_name,type,color,price,price_range,brand,version,name,engine_capacity,engine_type,transmission_type,features,image_url,source_url,source_pid,source_SkuId,source_name,status,create_at,source_id
11,,XE TAY GA,Trắng,"40,000,000₫",N/A,HONDA,,LEAD,,,,,https://product.hstatic.net/200000281285/product/lead-xanh-dacbiet_1ff669e2035c4869ad40456af80290d4_master.jpg,https://hoangcau.com/products/lead,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
12,,XE SỐ,Đen Nhám,"30,500,000₫",N/A,YAMAHA,,JUPITER,,,,,https://product.hstatic.net/200000281285/product/jupiter-gp_4ad9814485a04d03b7bdbdd2ab2325dd_master.png,https://hoangcau.com/products/jupiter,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
1,,XE TAY GA,"Bạc, Xám (2022)","26,500,000₫",N/A,YAMAHA,,JANUS,,,,,https://product.hstatic.net/200000281285/product/2_dae4b19f1f03429a95bb400bb2cf290c_master.png,https://hoangcau.com/products/janus,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
2,,XE SỐ,_Xanh Đen_,"35,000,000₫",N/A,HONDA,,FUTURE,,,,,https://product.hstatic.net/200000281285/product/future125fi-xanh-dacbiet-pdvd_b6cd470848bd4353997614a3c308d74a_master.jpg,https://hoangcau.com/products/future,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
3,,XE TAY GA,Đỏ Đen,"29,500,000₫",N/A,YAMAHA,,FREEGO,,,,,https://product.hstatic.net/200000281285/product/2_4e96b3fb6c044e2d89aecd635cc1921f_master.png,https://hoangcau.com/products/freego,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
4,,XE CÔN TAY,Đỏ Nhám,"44,000,000₫",N/A,YAMAHA,,EXCITER 150,,,,,https://product.hstatic.net/200000281285/product/3_8f852018e453431e82baef1387cd3125_master.png,https://hoangcau.com/products/exciter-150,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
5,,XE TAY GA,Đỏ Đen Bạc,"44,500,000₫",N/A,HONDA,,AIR BLADE 125,,,,,https://product.hstatic.net/200000281285/product/ab125_tt_xam_do_den_01ee35502e7246159b13a75fa04f355a_master.jpg,https://hoangcau.com/products/air-blade-125,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
6,,XE TAY GA,Đen,"31,000,000₫",N/A,HONDA,,VISION,,,,,https://product.hstatic.net/200000281285/product/vision-vang-codien_e56df668597d4d7aa111fed9373f932f_master.jpg,https://hoangcau.com/products/vision,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
7,,XE TAY GA,Đen,"38,300,000₫",N/A,YAMAHA,,LATTE,,,,,https://product.hstatic.net/200000281285/product/1_6cbc7f761a894976abd176abc8c89cf5_master.png,https://hoangcau.com/products/latte,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
8,,XE SỐ,Đen Xám (2021),"21,500,000₫",N/A,YAMAHA,,SIRIUS FI,,,,,https://product.hstatic.net/200000281285/product/sirius_fi_phien_ban_vanh_duc_mau_moi_-_2022_-_xam_anh_xanh_den_bac_34d98cd73eae4f0ea8395f6a2b4091e8_master.png,https://hoangcau.com/products/sirius-fi,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
9,,,,"19,000,000₫",,,,SIRIUS,,,,,,https://hoangcau.com/products/sirius,,,hoangcau.com,active,2024-12-05 13:03:14.334407,
10,,XE CÔN TAY,Trắng đỏ,"41,800,000₫",N/A,YAMAHA,,EXCITER 155 VVA,,,,,https://product.hstatic.net/200000281285/product/monster_abs_-_xanh_den_8749ec44829f4f2fab36883e5ba6cb34_master.png,https://hoangcau.com/products/exciter-155-vva,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
11,,XE TAY GA,Đen (2023),"44,800,000₫",N/A,YAMAHA,,GRANDE BLUE CORE HYBRID,,,,,https://product.hstatic.net/200000281285/product/grande-2023-pink-orange-004_f9a7581b4e4e44d19f79481d77963721_master.png,https://hoangcau.com/products/grande-blue-core-hybird,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
12,,XE TAY GA,N/A,"53,300,000₫",N/A,YAMAHA,,NVX 155 VVA THẾ HỆ II,,,,,https://product.hstatic.net/200000281285/product/8_8efdb6aafb19481cb781f66e5c8fa1f0_master.png,https://hoangcau.com/products/nvx-155-vva-the-he-ii,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
